Wall time,Step,Value
1655051468.080587,121,220.48765563964844
1655051468.268046,122,772.2666015625
1655051468.489431,123,620.261962890625
1655051468.719554,124,994.0767822265625
1655051468.966686,125,777.293701171875
1655051469.194747,126,1097.970947265625
1655051469.40388,127,217.9995574951172
1655051469.612557,128,3814.4306640625
1655051469.854561,129,760.7551879882812
1655051470.085523,130,500.7823486328125
1655051470.304585,131,916.471923828125
1655051470.547292,132,1010.572509765625
1655051470.750959,133,865.9911499023438
1655051470.948341,134,643.784423828125
1655051471.155563,135,6753.32763671875
1655051471.370719,136,543.899169921875
1655051471.566756,137,96.54646301269531
1655051471.791392,138,509.9876708984375
1655051471.994768,139,651.292724609375
1655051472.188713,140,944.2682495117188
1655051472.40694,141,1608.3330078125
1655051472.601152,142,189.01727294921875
1655051472.815676,143,363.6038818359375
1655051473.012965,144,362.5696105957031
1655051473.186444,145,699.480224609375
1655051473.40746,146,431.6503601074219
1655051473.594167,147,677.173828125
1655051473.831442,148,2966.0859375
1655051474.01389,149,392.28570556640625
1655051474.231568,150,183.58294677734375
1655051474.415316,151,599.7457885742188
1655051474.609271,152,396.41351318359375
1655051474.797926,153,278.74615478515625
1655051474.979061,154,519.2266845703125
1655051475.206675,155,215.8265380859375
1655051475.418443,156,601.223388671875
1655051475.621175,157,381.1117248535156
1655051475.823457,158,901.0040283203125
1655051476.043828,159,788.8452758789062
1655051476.239205,160,1773.953369140625
1655051476.435255,161,585.4352416992188
1655051476.633374,162,303.705078125
1655051476.825813,163,329.3218994140625
1655051476.997532,164,107.04742431640625
1655051477.22457,165,193.34701538085938
1655051477.43676,166,156.2904510498047
1655051477.628933,167,433.5579833984375
1655051477.813659,168,222.6693115234375
1655051478.02099,169,374.27001953125
1655051478.19872,170,2606.4072265625
1655051478.412939,171,663.7723999023438
1655051478.625928,172,244.710693359375
1655051478.806244,173,370.0579833984375
1655051478.972772,174,922.4258422851562
1655051479.159809,175,468.110595703125
1655051479.362296,176,328.1029052734375
1655051479.54181,177,358.5722351074219
1655051479.732756,178,403.9371643066406
1655051479.9103,179,353.99896240234375
1655051480.117997,180,358.4564208984375
1655051480.31765,181,254.77206420898438
1655051480.509378,182,998.3125610351562
1655051480.704983,183,333.9866638183594
1655051480.918752,184,153.606201171875
1655051481.116914,185,193.5465850830078
1655051481.330571,186,363.9217529296875
1655051481.575206,187,1693.740966796875
1655051481.748013,188,1283.9339599609375
1655051481.938631,189,778.4647216796875
1655051482.157507,190,906.6322021484375
1655051482.337445,191,257.35614013671875
1655051482.554409,192,534.943603515625
1655051482.762046,193,125.00769805908203
1655051483.021927,194,483.68536376953125
1655051483.316319,195,201.98414611816406
1655051483.547793,196,184.4705810546875
1655051483.790047,197,772.36181640625
1655051484.017168,198,677.106201171875
1655051484.26337,199,460.7641296386719
1655051484.526396,200,434.87615966796875
1655051484.941562,201,121.79459381103516
1655051485.119283,202,428.42083740234375
1655051485.313392,203,177.40809631347656
1655051485.54476,204,215.84994506835938
1655051485.737866,205,572.0083618164062
1655051485.972823,206,2150.404296875
1655051486.175556,207,945.113037109375
1655051486.389093,208,212.9883575439453
1655051486.622301,209,640.081787109375
1655051486.829028,210,377.851806640625
1655051487.067116,211,281.892822265625
1655051487.3072,212,136.35910034179688
1655051487.499375,213,243.791015625
1655051487.703274,214,172.00820922851562
1655051487.884033,215,309.6275939941406
1655051488.111108,216,226.9334716796875
1655051488.337082,217,356.56475830078125
1655051488.548077,218,422.50537109375
1655051488.748477,219,562.1935424804688
1655051488.949189,220,285.4327087402344
1655051489.165851,221,473.3375549316406
1655051489.392174,222,218.64483642578125
1655051489.592183,223,397.3514099121094
1655051489.78534,224,400.9709167480469
1655051489.98396,225,168.0548553466797
1655051490.216575,226,238.02490234375
1655051490.406033,227,848.33935546875
1655051490.614747,228,1077.1171875
1655051490.781705,229,461.209716796875
1655051490.986981,230,1395.495849609375
1655051491.210028,231,186.63282775878906
1655051491.432462,232,443.71527099609375
1655051491.639687,233,147.35598754882812
1655051491.843378,234,1962.0408935546875
1655051492.066053,235,559.316650390625
1655051492.244426,236,803.7882690429688
1655051492.477959,237,431.57513427734375
1655051492.702518,238,266.84075927734375
1655051492.880702,239,797.6790161132812
1655051493.119346,240,720.152099609375
1655051493.31695,241,260.82867431640625
1655051493.514538,242,409.35833740234375
1655051493.728434,243,314.3778381347656
1655051493.938102,244,115.76168060302734
1655051494.174055,245,223.3111572265625
1655051494.419247,246,194.84494018554688
1655051494.642131,247,694.445556640625
1655051494.914635,248,270.1944580078125
1655051495.207828,249,958.529541015625
1655051495.475843,250,1285.3035888671875
1655051495.695414,251,803.3939208984375
1655051495.891285,252,254.81533813476562
1655051496.090986,253,611.4217529296875
1655051496.29327,254,363.5328063964844
1655051496.51539,255,177.01864624023438
1655051496.695677,256,175.128662109375
1655051496.891029,257,447.98907470703125
1655051497.12821,258,235.04586791992188
1655051497.460714,259,530.0712280273438
1655051497.67568,260,323.3751220703125
1655051497.872989,261,490.2675476074219
1655051498.105202,262,351.73828125
1655051498.344033,263,641.0675048828125
1655051498.551579,264,711.104248046875
1655051498.774965,265,189.92274475097656
1655051498.950541,266,258.8738708496094
1655051499.170746,267,397.5589599609375
1655051499.390793,268,422.2783203125
1655051499.626438,269,95.14042663574219
1655051499.874674,270,189.19790649414062
1655051500.123418,271,141.78395080566406
1655051500.330823,272,84.20936584472656
1655051500.533579,273,191.52313232421875
1655051500.779583,274,184.5350341796875
1655051500.979017,275,1167.5411376953125
1655051501.176284,276,300.633544921875
1655051501.42461,277,458.794189453125
1655051501.605042,278,510.6661376953125
1655051501.796811,279,489.7635192871094
1655051502.035493,280,120.4673843383789
1655051502.230603,281,205.2599639892578
1655051502.689755,282,395.83135986328125
1655051502.983263,283,149.5746307373047
1655051503.246322,284,205.91542053222656
1655051503.597414,285,225.91539001464844
1655051503.96878,286,238.3597412109375
1655051504.311377,287,217.71722412109375
1655051504.593052,288,73.1785888671875
1655051504.863502,289,481.8697509765625
1655051505.072156,290,343.07061767578125
1655051505.261571,291,204.88702392578125
1655051505.504106,292,293.6270446777344
1655051505.736809,293,862.7942504882812
1655051505.963158,294,112.81761169433594
1655051506.215645,295,147.7095489501953
1655051506.457782,296,75.32744598388672
1655051506.677413,297,136.27560424804688
1655051506.895948,298,282.644775390625
1655051507.094034,299,334.6171875
1655051507.338262,300,194.74612426757812
1655051507.747136,301,546.8624877929688
1655051507.952117,302,152.5323028564453
1655051508.157868,303,153.31077575683594
1655051508.379125,304,262.8118896484375
1655051508.620564,305,99.22525787353516
1655051508.87139,306,631.2564697265625
1655051509.058843,307,216.16943359375
1655051509.277299,308,121.87226867675781
1655051509.458542,309,829.1654052734375
1655051509.648827,310,112.99879455566406
1655051509.834857,311,125.4885482788086
1655051510.095757,312,462.45867919921875
1655051510.321859,313,255.29440307617188
1655051510.539556,314,251.25888061523438
1655051510.734003,315,560.9476928710938
1655051510.929818,316,78.79511260986328
1655051511.099556,317,287.8417663574219
1655051511.323168,318,541.0474853515625
1655051511.583302,319,174.96551513671875
1655051511.837706,320,549.0345458984375
1655051512.038386,321,438.45672607421875
1655051512.236409,322,195.79136657714844
1655051512.450266,323,326.193603515625
1655051512.644408,324,89.79657745361328
1655051512.853257,325,392.95062255859375
1655051513.030561,326,255.67233276367188
1655051513.222668,327,279.1744384765625
1655051513.431546,328,574.9655151367188
1655051513.645933,329,198.17112731933594
1655051513.876335,330,148.41908264160156
1655051514.082567,331,288.7884826660156
1655051514.299636,332,573.7254638671875
1655051514.52635,333,190.26651000976562
1655051514.708053,334,351.9097595214844
1655051514.930954,335,144.24267578125
1655051515.102682,336,479.4857177734375
1655051515.31501,337,241.48251342773438
1655051515.576031,338,726.7393798828125
1655051515.782114,339,349.34381103515625
1655051515.972954,340,395.30859375
1655051516.18749,341,213.07244873046875
1655051516.376114,342,215.0557861328125
1655051516.591581,343,498.5002136230469
1655051516.824395,344,269.8694152832031
1655051517.097018,345,489.39129638671875
1655051517.309413,346,141.3685302734375
1655051517.509071,347,176.03480529785156
1655051517.761206,348,480.9116516113281
1655051517.956843,349,363.7814025878906
1655051518.136362,350,649.3099365234375
1655051518.354436,351,99.85459899902344
1655051518.585348,352,974.6199340820312
1655051518.860132,353,669.849609375
1655051519.027994,354,545.8485107421875
1655051519.27473,355,126.17215728759766
1655051519.456065,356,229.21983337402344
1655051519.675322,357,101.9912109375
1655051519.882292,358,217.90072631835938
1655051520.092023,359,178.73214721679688
1655051520.341798,360,130.682373046875
1655051520.540523,361,227.90731811523438
1655051520.823083,362,44.14630889892578
1655051521.069485,363,476.18267822265625
1655051521.263642,364,282.61309814453125
1655051521.477557,365,327.15789794921875
1655051521.708631,366,174.54379272460938
1655051521.924579,367,137.5989227294922
1655051522.172491,368,158.8917236328125
1655051522.385223,369,216.09542846679688
1655051522.63044,370,242.7460479736328
1655051522.8183,371,456.5043029785156
1655051523.04781,372,346.77032470703125
1655051523.250181,373,345.2436828613281
1655051523.500898,374,119.89726257324219
1655051523.736767,375,134.88035583496094
1655051523.934831,376,246.37615966796875
1655051524.139789,377,78.45397186279297
1655051524.31715,378,59.7248649597168
1655051524.482722,379,107.68883514404297
1655051524.756549,380,200.3091583251953
1655051524.977497,381,1002.727783203125
1655051525.165086,382,74.85823822021484
1655051525.433292,383,86.10957336425781
1655051525.658599,384,82.0918960571289
1655051525.82922,385,263.02880859375
1655051526.031677,386,512.1959228515625
1655051526.235915,387,246.96926879882812
1655051526.430531,388,207.40560913085938
1655051526.664869,389,127.94286346435547
1655051526.904414,390,243.15753173828125
1655051527.159257,391,153.1354522705078
1655051527.357779,392,373.46685791015625
1655051527.564513,393,180.49346923828125
1655051527.795424,394,164.3400421142578
1655051528.080762,395,345.15283203125
1655051528.31771,396,185.11451721191406
1655051528.519701,397,53.772247314453125
1655051528.749436,398,162.74813842773438
1655051528.940341,399,225.07464599609375
